0  27  3.58  0.147
27  52  8.56  0.308
52  78  9.33  0.243
78  105  7.06  0.148
105  134  4.28  0.180
134  166  2.20  0.136
166  200  1.02  0.083
200  237  0.456  0.046
237  300  0.163  0.022
