50    70    0.00393    0.000468
70    90    0.00644    0.000470
90    120    0.00335    0.000275
120    155   0.00146    0.000147
155    195    0.000489    0.0000636
195    235    0.000218    0.0000281
235    280    0.0000807    0.0000119
280    1030    0.000000269    0.0000000385
