2.5   3.5    4.34    0.642
3.5   4.5    3.76    0.278
4.5   5.5    1.72    0.160
5.5   6.5    0.611    0.0868
6.5   7.5    0.161    0.0338
7.5   20.0    0.0425    0.0124
