2.500000 1.596026 0.197903
7.500000 1.584461 0.170248
12.500000 1.490273 0.160346
17.500000 1.550905 0.192317
22.500000 1.436047 0.216443
27.500000 1.478202 0.170004
32.500000 1.494498 0.182619
37.500000 1.391504 0.112349
42.500000 1.523489 0.203560
47.500000 1.458476 0.156702
52.500000 1.465852 0.162185
57.500000 1.450818 0.184708
62.500000 1.471178 0.165850
67.500000 1.371913 0.128536
72.500000 1.542417 0.221542
77.500000 1.413101 0.148362
82.500000 1.444015 0.162878
87.500000 1.409590 0.171973
92.500000 1.444560 0.163853
97.500000 1.381847 0.146917
102.500000 1.380114 0.137049
107.500000 1.444411 0.197325
112.500000 1.353600 0.155658
117.500000 1.387433 0.152998
122.500000 1.369370 0.143864
127.500000 1.370288 0.139318
132.500000 1.369268 0.180224
137.500000 1.364589 0.149561
142.500000 1.369545 0.177778
147.500000 1.351662 0.129043
152.500000 1.301694 0.196419
157.500000 1.364867 0.117201
162.500000 1.275352 0.224595
167.500000 1.361680 0.206708
172.500000 1.318303 0.135026
177.500000 1.298636 0.171466
182.500000 1.315415 0.173016
187.500000 1.351035 0.153757
192.500000 1.316769 0.164927
197.500000 1.280602 0.105732
202.500000 1.182764 0.302764
207.500000 1.309803 0.093756
212.500000 1.342766 0.166882
217.500000 1.266791 0.138439
222.500000 1.270370 0.166181
227.500000 1.265888 0.125793
232.500000 1.207307 0.144079
237.500000 1.297872 0.145574
242.500000 1.310453 0.194219
247.500000 1.148896 0.149774
252.500000 1.364815 0.255217
257.500000 1.142790 0.199877
262.500000 1.355846 0.210821
267.500000 1.214949 0.103700
272.500000 1.274797 0.196601
277.500000 1.165692 0.108392
282.500000 1.183460 0.146395
287.500000 1.150094 0.118456
292.500000 1.263987 0.232502
297.500000 1.112896 0.149824
302.500000 1.156331 0.058116
307.500000 1.220939 0.153934
312.500000 1.179102 0.197030
317.500000 1.140611 0.094132
322.500000 1.204117 0.192578
327.500000 0.726781 0.683839
332.500000 1.526582 0.375598
337.500000 1.178939 0.097194
342.500000 1.099163 0.228148
347.500000 1.124796 0.109911
352.500000 1.072344 0.137034
357.500000 1.173181 0.238316
362.500000 1.069721 0.089685
367.500000 1.082316 0.120301
372.500000 1.104392 0.114102
377.500000 1.704026 0.495104
382.500000 0.588395 1.257372
387.500000 1.069391 0.145701
392.500000 1.109555 0.045603
397.500000 0.816123 0.248748
402.500000 1.258347 0.222294
407.500000 1.291065 0.258829
412.500000 0.706344 0.547523
417.500000 1.092492 0.241626
422.500000 1.128749 0.092357
427.500000 0.970552 0.140463
432.500000 1.027397 0.201524
437.500000 0.832225 0.194198
442.500000 1.063507 0.193646
447.500000 0.941021 0.111691
452.500000 1.031335 0.312818
457.500000 1.068630 0.204343
462.500000 1.543012 0.539496
467.500000 0.378306 2.065722
472.500000 0.835091 0.405730
477.500000 0.748332 0.532302
482.500000 1.196477 0.414622
487.500000 0.921078 0.284761
492.500000 0.936261 0.161891
497.500000 0.826364 0.179318
502.500000 1.010859 0.179420
507.500000 0.931590 0.342981
512.500000 0.958657 0.449571
517.500000 1.044274 0.257625
522.500000 0.764954 0.351071
527.500000 0.914741 0.152736
532.500000 0.870852 0.221340
537.500000 0.840237 0.244626
542.500000 0.960613 0.305565
547.500000 0.722903 0.621976
552.500000 0.606344 0.710311
557.500000 1.007583 0.312324
562.500000 0.942834 0.345958
567.500000 0.800087 0.154896
572.500000 0.714126 0.435737
577.500000 1.017283 0.187353
582.500000 0.879600 0.400750
587.500000 0.765011 0.455023
592.500000 1.095521 0.266642
597.500000 0.519108 0.929229
602.500000 1.802212 0.598801
607.500000 0.658193 0.487897
612.500000 1.870824 0.730641
617.500000 -0.610279 -2.798364
622.500000 2.185466 0.779027
627.500000 -0.584849 -2.831669
632.500000 0.744894 0.423121
637.500000 0.812623 0.296370
642.500000 0.738132 0.517568
647.500000 0.515969 0.449483
652.500000 0.667711 0.506872
657.500000 0.788753 0.630100
662.500000 1.130955 0.474179
667.500000 0.134640 6.688091
672.500000 0.930877 0.211607
677.500000 0.912660 0.905562
682.500000 0.386642 1.387480
687.500000 0.850231 0.459883
692.500000 0.645766 0.519102
697.500000 0.924130 0.571301
702.500000 0.674237 0.788689
707.500000 0.811012 0.308728
712.500000 0.759564 0.235961
717.500000 0.344022 1.642540
722.500000 1.321841 0.730369
727.500000 -0.030212 -29.122137
732.500000 -0.820291 -2.364906
737.500000 1.496346 1.687833
742.500000 0.208492 4.597911
747.500000 0.615813 0.984178
752.500000 0.466884 1.387601
757.500000 0.922495 0.189527
762.500000 0.754674 0.569239
767.500000 0.633911 1.017862
772.500000 0.553441 1.262843
777.500000 0.215844 2.148819
782.500000 0.492891 0.740959
787.500000 0.570037 0.541872
792.500000 0.574289 0.487205
797.500000 0.669537 0.379630
802.500000 0.513392 0.180630
807.500000 0.204953 3.294307
812.500000 0.428328 1.026672
817.500000 0.646228 0.965561
822.500000 1.365335 0.686006
827.500000 0.480151 2.360615
832.500000 0.611252 0.846475
837.500000 0.495136 1.150923
842.500000 0.688779 2.031886
847.500000 0.206407 5.903573
852.500000 0.701021 0.400091
857.500000 0.989419 1.109016
862.500000 -0.274461 -5.239595
867.500000 0.993283 1.970810
872.500000 -0.551543 -4.291207
877.500000 0.730159 0.858333
882.500000 0.078216 11.359551
887.500000 -0.687618 -2.675851
892.500000 2.059569 1.165530
897.500000 0.591813 0.807534
902.500000 -0.147981 -7.800380
907.500000 0.311225 1.532872
912.500000 0.213638 2.043562
917.500000 0.732868 0.699247
922.500000 0.536352 1.338588
927.500000 0.517815 1.238117
932.500000 0.594348 0.717070
937.500000 0.322896 1.360833
942.500000 -0.000867 -1199.500000
947.500000 -0.030866 -53.390977
952.500000 0.704508 2.013626
957.500000 0.450194 0.948110
962.500000 0.250999 3.641638
967.500000 -0.148968 -5.378378
972.500000 0.285899 3.436199
977.500000 -0.294312 -4.645191
982.500000 0.411054 0.541652
987.500000 -0.202371 -5.057221
992.500000 0.261380 1.158120
997.500000 0.414599 1.399168
1002.500000 0.644390 1.282491
1007.500000 0.589717 2.224199
1012.500000 -0.375325 -2.785874
1017.500000 0.140810 7.221138
1022.500000 -0.086568 -9.577652
1027.500000 0.607579 1.257479
1032.500000 -0.476260 -2.520605
1037.500000 0.366371 1.782448
