2.500000 1.419976 0.165412
7.500000 1.622937 0.195706
12.500000 1.698419 0.241935
17.500000 1.486127 0.136612
22.500000 1.467021 0.162195
27.500000 1.521048 0.161990
32.500000 1.438807 0.120680
37.500000 1.514769 0.153617
42.500000 1.469644 0.173785
47.500000 1.452852 0.158859
52.500000 1.443358 0.133070
57.500000 1.465649 0.161343
62.500000 1.395046 0.147196
67.500000 1.470598 0.147087
72.500000 1.571495 0.236119
77.500000 1.337989 0.229551
82.500000 1.506636 0.192386
87.500000 1.414488 0.144721
92.500000 1.542800 0.217626
97.500000 1.370808 0.127498
102.500000 1.391599 0.159043
107.500000 1.421549 0.124229
112.500000 1.412466 0.172173
117.500000 1.367997 0.149987
122.500000 1.385023 0.127522
127.500000 1.351711 0.140366
132.500000 1.571771 0.235309
137.500000 1.282955 0.095550
142.500000 1.470809 0.199519
147.500000 1.347582 0.133992
152.500000 1.439723 0.179478
157.500000 1.379039 0.136762
162.500000 1.370206 0.178499
167.500000 1.448634 0.214593
172.500000 1.374646 0.097025
177.500000 1.328965 0.201011
182.500000 1.346431 0.156091
187.500000 1.373226 0.144134
192.500000 1.369885 0.185783
197.500000 1.402030 0.146364
202.500000 1.288480 0.222426
207.500000 1.349467 0.147136
212.500000 1.371590 0.120444
217.500000 1.407920 0.228791
222.500000 1.343317 0.157954
227.500000 1.549793 0.251914
232.500000 1.263549 0.243932
237.500000 1.311203 0.060121
242.500000 1.409961 0.165768
247.500000 1.352389 0.222061
252.500000 1.336297 0.108620
257.500000 1.336614 0.140842
262.500000 1.415252 0.188797
267.500000 1.310008 0.090298
272.500000 1.346174 0.162724
277.500000 1.320957 0.227358
282.500000 1.377827 0.193005
287.500000 1.314155 0.199712
292.500000 1.258756 0.141005
297.500000 1.435888 0.210701
302.500000 1.371112 0.206579
307.500000 2.248960 0.552391
312.500000 0.346257 3.698842
317.500000 1.254316 0.200620
322.500000 1.229118 0.264465
327.500000 1.562346 0.297667
332.500000 1.145067 0.321947
337.500000 1.241834 0.237734
342.500000 1.342800 0.204777
347.500000 1.264463 0.136118
352.500000 1.296578 0.172434
357.500000 1.257143 0.175889
362.500000 1.419764 0.198029
367.500000 1.208822 0.149099
372.500000 1.258800 0.182355
377.500000 1.429712 0.211016
382.500000 1.190433 0.183545
387.500000 1.415805 0.278660
392.500000 1.251225 0.082251
397.500000 1.296312 0.189432
402.500000 1.426940 0.353376
407.500000 1.161479 0.328095
412.500000 1.068438 0.084748
417.500000 1.414598 0.176338
422.500000 1.181347 0.089646
427.500000 1.222910 0.239873
432.500000 1.088050 0.298209
437.500000 1.351587 0.212847
442.500000 1.143717 0.200284
447.500000 1.252934 0.230371
452.500000 1.507151 0.227106
457.500000 1.166235 0.352404
462.500000 1.346914 0.275133
467.500000 1.060009 0.218128
472.500000 1.367245 0.178580
477.500000 1.363320 0.237269
482.500000 1.938425 0.541127
487.500000 0.242166 4.142173
492.500000 1.304962 0.246580
497.500000 1.202571 0.186141
502.500000 1.236128 0.242907
507.500000 1.195411 0.285862
512.500000 1.332717 0.087845
517.500000 1.167169 0.156140
522.500000 1.258220 0.207930
527.500000 1.170072 0.224448
532.500000 1.152067 0.090228
537.500000 1.275208 0.303236
542.500000 1.226096 0.305775
547.500000 1.253826 0.308127
552.500000 1.306404 0.244799
557.500000 1.108112 0.290938
562.500000 1.097342 0.399301
567.500000 1.186479 0.233929
572.500000 1.314556 0.227944
577.500000 1.056519 0.261328
582.500000 1.319050 0.492817
587.500000 1.380963 0.300450
592.500000 2.097272 0.546764
597.500000 0.076410 13.806604
602.500000 1.407516 0.277332
607.500000 0.936018 0.515615
612.500000 1.044110 0.540531
617.500000 1.324695 0.439172
622.500000 1.056904 0.227093
627.500000 1.162556 0.329081
632.500000 1.235149 0.262411
637.500000 1.159623 0.490849
642.500000 1.137748 0.652031
647.500000 1.152718 0.412937
652.500000 1.015561 0.635653
657.500000 1.368865 0.606749
662.500000 0.323644 3.501885
667.500000 1.747707 0.824587
672.500000 0.999174 0.985740
677.500000 0.904436 0.443458
682.500000 1.418707 0.314912
687.500000 1.073384 0.168380
692.500000 1.237344 0.182955
697.500000 1.102038 0.322259
702.500000 0.807578 0.284418
707.500000 1.123432 0.336311
712.500000 1.658501 0.696208
717.500000 0.816498 1.294897
722.500000 1.032264 0.226511
727.500000 0.801731 0.392288
732.500000 0.899549 0.314245
737.500000 1.142099 0.229310
742.500000 1.440124 0.523604
747.500000 0.687201 1.093188
752.500000 0.900675 0.459842
757.500000 1.214822 0.500000
762.500000 0.945874 0.195512
767.500000 0.959107 0.500217
772.500000 0.902834 0.501896
777.500000 0.716662 0.769563
782.500000 1.269455 0.608891
787.500000 0.894451 1.001912
792.500000 0.537552 1.490660
797.500000 1.064471 0.670738
