-2.4  -1.2  0.58  0.0812
-1.2  -0.6  2.91  0.131
-0.6  0.0  4.33  0.238
0.0  0.6  4.41  0.238
0.6  1.2  2.76  0.124
1.2  2.4  0.55  0.077
