0.050000 1.395425 0.158947
0.150000 1.397269 0.155809
0.250000 1.404716 0.156366
0.350000 1.381867 0.151916
0.450000 1.404297 0.168484
0.550000 1.388465 0.154579
0.650000 1.392486 0.156250
0.750000 1.390772 0.159730
0.850000 1.388002 0.156485
0.950000 1.385900 0.154732
1.050000 1.385710 0.155211
1.150000 1.377073 0.158577
1.250000 1.398671 0.164391
1.350000 1.371611 0.144431
1.450000 1.386309 0.159349
1.550000 1.380815 0.153657
1.650000 1.371166 0.152080
1.750000 1.396681 0.154082
1.850000 1.392940 0.154945
1.950000 1.410629 0.148742
2.050000 1.390931 0.159361
2.150000 1.408097 0.144719
2.250000 1.400539 0.153105
2.350000 1.419143 0.159840
2.450000 1.424429 0.169381
2.550000 0.941721 0.706886
2.650000 2.576223 0.545370
2.750000 1.511725 0.225325
2.850000 1.537183 0.286550
2.950000 1.569656 0.301520
3.050000 1.610649 0.354201
3.150000 1.650417 0.391794
3.250000 1.758573 0.448778
3.350000 1.543959 0.439532
3.450000 2.006457 0.497715
3.550000 2.286941 0.490615
3.650000 2.329185 0.264787
3.750000 4.345041 0.883061
3.850000 0.000000 1.015372
3.950000 0.000000 0.000000
